,Author ID,Paper_ID,Author_x,Affiliation,Affiliation Type,Author Last Name,Year,DOI,Author_y,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper
0,37270681400,146361,bill hibbard,"Space Science and Engineering Center, University of Wisconsin, Madison, USA",Academic Institution,hibbard,1990.0,10.1109/VISUAL.1990.146361,william l. hibbard,1.0,First,5.0,1.0
1,37378731100,146361,david santek,"Space Science and Engineering Center, University of Wisconsin, Madison, USA",Academic Institution,santek,1990.0,10.1109/VISUAL.1990.146361,david a. santek,2.0,Last,2.0,1.0
2,38158227200,146359,james lowell helman,"Department of Applied Physics, University of Stanford, Stanford, CA, USA",Academic Institution,helman,1990.0,10.1109/VISUAL.1990.146359,james helman,1.0,First,2.0,1.0
3,37274095200,146359,lambertus hesselink,"Departments of Aeronautics/Astronautics and Electrical Engineering, University of Stanford, Stanford, CA, USA",Academic Institution,hesselink,1990.0,10.1109/VISUAL.1990.146359,lambertus hesselink,2.0,Last,2.0,1.0
4,37671091700,146360,gordon bancroft,"Sterling Federal Systems, Inc., Palo Alto, CA, USA",Private Corporation,bancroft,1990.0,10.1109/VISUAL.1990.146360,gordon v. bancroft,1.0,First,3.0,1.0
5,37667865200,146360,fergus merritt,"Sterling Federal Systems, Inc., Palo Alto, CA, USA",Private Corporation,merritt,1990.0,10.1109/VISUAL.1990.146360,fergus merritt,2.0,Middle,2.0,1.0
6,37671091300,146360,todd plessel,"Sterling Federal Systems, Inc., Palo Alto, CA, USA",Private Corporation,plessel,1990.0,10.1109/VISUAL.1990.146360,todd plessel,3.0,Middle,2.0,1.0
7,38222555400,146360,paul kelaita,"Sterling Federal Systems, Inc., Palo Alto, CA, USA",Private Corporation,kelaita,1990.0,10.1109/VISUAL.1990.146360,paul g. kelaita,4.0,Middle,1.0,1.0
8,38223652700,146360,r.kevin mccabe,"Sterling Federal Systems, Inc., Palo Alto, CA, USA",Private Corporation,mccabe,1990.0,10.1109/VISUAL.1990.146360,r. kevin mccabe,5.0,Middle,1.0,1.0
9,38220532900,146360,al globus,"Sterling Federal Systems, Inc., Palo Alto, CA, USA",Private Corporation,globus,1990.0,10.1109/VISUAL.1990.146360,al globus,6.0,Last,1.0,1.0
10,38222638800,146362,j.l. montine,"Alliant Computer Systems Corporation, Littleton, MA, USA",Private Corporation,montine,1990.0,10.1109/VISUAL.1990.146362,james l. montine,1.0,First,1.0,1.0
11,37332039100,146364,yaseen yacoob,"Department of Computer Sciences, University of Maryland, College Park, MD, USA",Academic Institution,yacoob,1990.0,10.1109/VISUAL.1990.146364,yaser yacoob,1.0,First,2.0,1.0
12,37283754100,146363,gregory m. nielson,"Computer Science Department, Arizona State University, Tempe, AZ, USA",Academic Institution,nielson,1990.0,10.1109/VISUAL.1990.146363,gregory m. nielson,1.0,First,7.0,1.0
13,37282068700,146363,bernd hamann,"Computer Science Department, Arizona State University, Tempe, AZ, USA",Academic Institution,hamann,1990.0,10.1109/VISUAL.1990.146363,bernd hamann,2.0,Last,1.0,1.0
14,38224081700,146366,a.j. maeder,"Computer Imaging Research Laboratory, Department of Computer Science, Monash University, Clayton, Australia",Academic Institution,maeder,1990.0,10.1109/VISUAL.1990.146366,anthony j. maeder,1.0,First,1.0,1.0
15,38226960900,146365,david lamb,"Department of Computer Sciences, State University of New York, Stony Brook, Stony Brook, NY, USA",Academic Institution,lamb,1990.0,10.1109/VISUAL.1990.146365,del lamb,1.0,First,1.0,1.0
16,38222557000,146365,sivaji bandyopadhyay,"Department of Computer Sciences, State University of New York, Stony Brook, Stony Brook, NY, USA",Academic Institution,bandyopadhyay,,,,,,,
17,38183096100,146367,james v. miller,"Rensselaer Polytechnic Institute, Rensselaer Design Research Center, Troy, NY, USA",Academic Institution,miller,1990.0,10.1109/VISUAL.1990.146367,james v. miller,1.0,First,1.0,1.0
18,37349884100,146367,david e. breen,"Rensselaer Polytechnic Institute, Rensselaer Design Research Center, Troy, NY, USA",Academic Institution,breen,1990.0,10.1109/VISUAL.1990.146367,david e. breen,2.0,Middle,5.0,1.0
19,37349871000,146367,michael j. wozny,"Rensselaer Polytechnic Institute, Rensselaer Design Research Center, Troy, NY, USA",Academic Institution,wozny,1990.0,10.1109/VISUAL.1990.146367,michael j. wozny,3.0,Last,11.0,1.0
20,38156954600,146369,richard a. becker,"AT and T Bell Laboratories, Inc., Murray Hill, NJ, USA",Private Corporation,becker,1990.0,10.1109/VISUAL.1990.146369,richard a. becker,1.0,First,13.0,1.0
21,37282570100,146369,stephen g. eick,"AT and T Bell Laboratories, Inc., Murray Hill, NJ, USA",Private Corporation,eick,1990.0,10.1109/VISUAL.1990.146369,stephen g. eick,2.0,Middle,3.0,1.0
22,38225586000,146369,eileen o. miller,"AT and T Bell Laboratories, Inc., Murray Hill, NJ, USA",Private Corporation,miller,1990.0,10.1109/VISUAL.1990.146369,eileen o. miller,3.0,Middle,1.0,1.0
23,38140574900,146369,allan r. wilks,"AT and T Bell Laboratories, Inc., Murray Hill, NJ, USA",Private Corporation,wilks,1990.0,10.1109/VISUAL.1990.146369,allan r. wilks,4.0,Last,2.0,1.0
24,37673708000,146368,ping-kang hsiung,"Department of Electrical & Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA",Academic Institution,hsiung,1990.0,10.1109/VISUAL.1990.146368,ping-kang hsiung,1.0,First,2.0,1.0
25,37355901300,146368,robert h. thibadeau,"Carnegie Mellon Univ., Pittsburgh, PA, USA",Academic Institution,thibadeau,1990.0,10.1109/VISUAL.1990.146368,robert h. thibadeau,2.0,Middle,11.0,1.0
26,38224229700,146368,christopher b. cox,"Carnegie Mellon Univ., Pittsburgh, PA, USA",Academic Institution,cox,1990.0,10.1109/VISUAL.1990.146368,christopher b. cox,3.0,Middle,1.0,1.0
27,37684312600,146368,robert h. p. dunn,"Carnegie Mellon Univ., Pittsburgh, PA, USA",Academic Institution,dunn,1990.0,10.1109/VISUAL.1990.146368,robert h. p. dunn,4.0,Middle,2.0,1.0
28,38225786100,146368,michael wu,"Carnegie Mellon Univ., Pittsburgh, PA, USA",Academic Institution,wu,1990.0,10.1109/VISUAL.1990.146368,michael wu,5.0,Middle,1.0,1.0
29,38224474700,146368,paul andrew olbrich,"Carnegie Mellon Univ., Pittsburgh, PA, USA",Academic Institution,olbrich,1990.0,10.1109/VISUAL.1990.146368,paul andrew olbrich,6.0,Last,1.0,1.0
30,37347480400,146371,bowen alpern,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",Private Corporation,alpern,1990.0,10.1109/VISUAL.1990.146371,bowen alpern,1.0,First,8.0,1.0
31,37281754200,146371,larry carter,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",Private Corporation,carter,1990.0,10.1109/VISUAL.1990.146371,larry carter,2.0,Middle,17.0,1.0
32,37424740200,146371,ted selker,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",Private Corporation,selker,1990.0,10.1109/VISUAL.1990.146371,ted selker,3.0,Last,3.0,1.0
33,37333439100,146370,andrew j. hanson,"Department of Computer Science and the Center for Innovative Computer Applications, Indiana University, Bloomington, IN, USA",Academic Institution,hanson,1990.0,10.1109/VISUAL.1990.146370,andrew j. hanson,1.0,First,7.0,1.0
34,37283077400,146370,p.a. heng,"Department of Computer Science and the Center for Innovative Computer Applications, Indiana University, Bloomington, IN, USA",Academic Institution,heng,1990.0,10.1109/VISUAL.1990.146370,pheng-ann heng,2.0,Middle,1.0,1.0
35,38226976000,146370,b. c. kaplan,"Department of Computer Science and the Center for Innovative Computer Applications, Indiana University, Bloomington, IN, USA",Academic Institution,kaplan,1990.0,10.1109/VISUAL.1990.146370,b. c. kaplan,3.0,Last,1.0,1.0
36,37388066800,146372,philip k. robertson,"Centre for Spatial Information Systems, Division of Information Technology, CSIRO, Canberra, ACT, Australia",Private Corporation,robertson,1990.0,10.1109/VISUAL.1990.146372,philip k. robertson,1.0,First,6.0,1.0
37,38222544200,146373,george david kerlick,"Tektronix Laboratories, Beaverton, OR, USA",Private Corporation,kerlick,1990.0,10.1109/VISUAL.1990.146373,g. david kerlick,1.0,First,1.0,1.0
38,37352200300,146376,nahum gershon,"MITRE Corporation, Mclean, VA, USA",Private Corporation,gershon,1990.0,10.1109/VISUAL.1990.146376,nahum d. gershon,1.0,First,1.0,1.0
39,38222492800,146375,stephen wehrend,"Center for Advanced Decision Support in Water and Environmental, Systems and Department of Computer Science, University of Colorado, Boulder, CO, USA",Academic Institution,wehrend,1990.0,10.1109/VISUAL.1990.146375,stephen wehrend,1.0,First,1.0,1.0
40,37380191400,146375,clayton lewis,"Center for Advanced Decision Support in Water and Environmental, Systems and Department of Computer Science, University of Colorado, Boulder, CO, USA",Academic Institution,lewis,1990.0,10.1109/VISUAL.1990.146375,clayton lewis,2.0,Last,6.0,1.0
41,38221269900,146374,jerry lohse,"Cognitive Science and Machine Intelligence Laboratory, University of Michigan, Ann Arbor, MI, USA",Academic Institution,lohse,1990.0,10.1109/VISUAL.1990.146374,gerald l. lohse,1.0,First,1.0,1.0
42,38222535800,146374,henry rueter,"Cognitive Science and Machine Intelligence Laboratory, University of Michigan, Ann Arbor, MI, USA",Academic Institution,rueter,1990.0,10.1109/VISUAL.1990.146374,henry h. rueter,2.0,Middle,1.0,1.0
43,37377633100,146374,kevin biolsi,"Cognitive Science and Machine Intelligence Laboratory, University of Michigan, Ann Arbor, MI, USA",Academic Institution,biolsi,1990.0,10.1109/VISUAL.1990.146374,kevin biolsi,3.0,Middle,1.0,1.0
44,38224131700,146374,neff walker,"Cognitive Science and Machine Intelligence Laboratory, University of Michigan, Ann Arbor, MI, USA",Academic Institution,walker,1990.0,10.1109/VISUAL.1990.146374,neff walker,4.0,Last,1.0,1.0
45,37070774300,146377,kalpathi subramanian,"Department of Computer Sciences, University of Texas, Austin, Austin, TX, USA",Academic Institution,subramanian,1990.0,10.1109/VISUAL.1990.146377,kalpathi r. subramanian,1.0,First,1.0,1.0
46,37300594200,146377,donald s. fussell,"Department of Computer Sciences, University of Texas, Austin, Austin, TX, USA",Academic Institution,fussell,1990.0,10.1109/VISUAL.1990.146377,donald s. fussell,2.0,Last,11.0,1.0
47,37378511100,146379,lori scarlatos,"Grumman Data Systems, Woodbury, NY, USA",Private Corporation,scarlatos,1990.0,10.1109/VISUAL.1990.146379,lori l. scarlatos,1.0,First,1.0,1.0
48,37357427000,146379,the pavlidis,"Department of Computer Sciences, State University of New York, Stony Brook, NY, USA",Academic Institution,pavlidis,1990.0,10.1109/VISUAL.1990.146379,theodosios pavlidis,2.0,Last,25.0,1.0
49,37268052800,146378,arie e kaufman,"Department of Computer Sciences, State University of New York, Stony Brook, Stony Brook, NY, USA",Academic Institution,kaufman,1990.0,10.1109/VISUAL.1990.146378,arie e. kaufman,1.0,First,15.0,1.0
50,37342422500,146378,roni yagel,"Department of Computer Sciences, State University of New York, Stony Brook, Stony Brook, NY, USA",Academic Institution,yagel,1990.0,10.1109/VISUAL.1990.146378,roni yagel,2.0,Middle,1.0,1.0
51,38158765400,146378,reuven bakalash,"Department of Computer Sciences, State University of New York, Stony Brook, Stony Brook, NY, USA",Academic Institution,bakalash,1990.0,10.1109/VISUAL.1990.146378,reuven bakalash,3.0,Middle,6.0,1.0
52,38222533200,146378,ilan spector,"Department of Computer Sciences, State University of New York, Stony Brook, Stony Brook, NY, USA",Academic Institution,spector,1990.0,10.1109/VISUAL.1990.146378,i. spector,4.0,Last,1.0,1.0
53,37282578800,146381,hans hagen,"FB-Informatik, Universität Kaiserslautern",Academic Institution,hagen,1990.0,10.1109/VISUAL.1990.146381,hans hagen,1.0,First,6.0,1.0
54,38181577200,146381,thomas s schreiber,"FB-Informatik, Universität Kaiserslautern",Academic Institution,schreiber,1990.0,10.1109/VISUAL.1990.146381,thomas schreiber,2.0,Middle,1.0,1.0
55,38222534800,146381,ernst gschwind,"Mechanical Design Division, Hewlett-Packard GmbH",Private Corporation,gschwind,1990.0,10.1109/VISUAL.1990.146381,ernst gschwind,3.0,Last,1.0,1.0
56,37271525400,146383,binh pham,"Department of Computer Sciences, Monash University, Melbourne, Australia",Academic Institution,pham,,,,,,,
57,38225435000,146382,chieh-cheng j. yen,"Department of Civil Engineering, Ohio State Uinversity, USA",Private Corporation,yen,1990.0,10.1109/VISUAL.1990.146382,chieh-cheng yen,1.0,First,1.0,1.0
58,38222589100,146382,keith w. bedford,"Department of Civil Engineering, Ohio State Uinversity, USA",Private Corporation,bedford,1990.0,10.1109/VISUAL.1990.146382,keith w. bedford,2.0,Middle,1.0,1.0
59,38223917500,146382,keith w. bedford,"The Ohio Supercomputer Graphics Project, Ohio Supercomputing Center",Private Corporation,bedford,1990.0,10.1109/VISUAL.1990.146382,keith w. bedford,2.0,Middle,1.0,1.0
60,38225773100,146382,robert e. marshall,"The Ohio Supercomputer Graphics Project, Ohio Supercomputing Center",Private Corporation,marshall,1990.0,10.1109/VISUAL.1990.146382,robert e. marshall,4.0,Last,1.0,1.0
61,37301161800,146384,john c. hart,"Electronic Visualization Laboratory, University of Illinois, Chicago, USA",Academic Institution,hart,1990.0,10.1109/VISUAL.1990.146384,john c. hart,1.0,First,2.0,1.0
62,37621252300,146384,louis h. kauffman,"Electronic Visualization Laboratory, University of Illinois, Chicago, USA",Academic Institution,kauffman,1990.0,10.1109/VISUAL.1990.146384,louis h. kauffman,2.0,Middle,2.0,1.0
63,37086974762,146384,daniel j. sandin,"Electron. Visualization Lab., Illinois Univ., Chicago, IL, USA",Academic Institution,sandin,1990.0,10.1109/VISUAL.1990.146384,dan sandin,3.0,Last,8.0,1.0
64,38225470800,146385,yonggang ke,"Department of Computational Science, University of Saskatchewan, Saskatoon, SAS, Canada",Academic Institution,ke,,,,,,,
65,38222550000,146385,:e.s. panduranga,"Department of Computer Sciences, Johns Hopkins University, Baltimore, MD, USA",Academic Institution,panduranga,,,,,,,
66,38225805300,146386,jeffrey leblanc,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",Academic Institution,leblanc,1990.0,10.1109/VISUAL.1990.146386,jeffrey leblanc,1.0,First,1.0,1.0
67,37268441700,146386,matthew ward,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",Academic Institution,ward,1990.0,10.1109/VISUAL.1990.146386,matthew o. ward,2.0,Middle,9.0,1.0
68,38223933400,146386,norman wittels,"Civil Engineering Department, Worcester Polytechnic Institute, Worcester, MA, USA",Academic Institution,wittels,1990.0,10.1109/VISUAL.1990.146386,norman wittels,3.0,Last,1.0,1.0
69,37314757900,146389,ted mihalisin,"Department of Physics, Temple University, Philadelphia, PA, USA",Academic Institution,mihalisin,1990.0,10.1109/VISUAL.1990.146389,ted mihalisin,1.0,First,1.0,1.0
70,37312472600,146389,e. grawlinksi,"Department of Physics, Temple University, Philadelphia, PA, USA",Academic Institution,grawlinksi,1990.0,10.1109/VISUAL.1990.146389,e. grawlinksi,2.0,Middle,1.0,1.0
71,37567607700,146389,john timlin,"Department of Physics, Temple University, Philadelphia, PA, USA",Academic Institution,timlin,1990.0,10.1109/VISUAL.1990.146389,john timlin,3.0,Middle,1.0,1.0
72,37938366000,146389,john schwegler,"Department of Physics, Temple University, Philadelphia, PA, USA",Academic Institution,schwegler,1990.0,10.1109/VISUAL.1990.146389,john schwegler,4.0,Last,1.0,1.0
73,37393753600,146388,thomas a. foley,"Computer Science Department, Arizona State University, Tempe, AZ, USA",Academic Institution,foley,1990.0,10.1109/VISUAL.1990.146388,thomas a. foley,1.0,First,5.0,1.0
74,37356915500,146388,david a. lane,"Computer Science Department, Arizona State University, Tempe, AZ, USA",Academic Institution,lane,1990.0,10.1109/VISUAL.1990.146388,david a. lane,2.0,Last,1.0,1.0
75,37382195100,146391,wolfgang krueger,"ART COM e.V., Berlin, Germany",Private Corporation,krueger,,,,,,,
76,38223707500,146390,ray j. meyers,"Applied Mechanics Division III, Sandia National Laboratories, Albuquerque, NM, USA",Private Corporation,meyers,1990.0,10.1109/VISUAL.1990.146390,ray j. meyers,1.0,First,3.0,1.0
77,38182442500,146390,michael b. stephenson,"Engineering Computer Graphics Laboratory, Civil Engineering Department, Brigham Young University, Provo, UT, USA",Academic Institution,stephenson,1990.0,10.1109/VISUAL.1990.146390,michael b. stephenson,2.0,Last,10.0,1.0
78,38222534300,146392,j.l. pajon,"Institut Français du Pétrole, France",Private Corporation,pajon,1990.0,10.1109/VISUAL.1990.146392,j. l. pajon,1.0,First,1.0,1.0
79,38224108700,146392,v.b. tran,"Institut Français du Pétrole, France",Private Corporation,tran,1990.0,10.1109/VISUAL.1990.146392,v. bui tran,2.0,Last,1.0,1.0
80,38220531600,146395,debra dooley,"Department of Computer Sciences, University of Utah, Salt Lake, UT, USA",Academic Institution,dooley,1990.0,10.1109/VISUAL.1990.146395,debra dooley,1.0,First,1.0,1.0
81,37269827100,146395,michael f. cohen,"Department of Computer Sciences, University of Utah, Salt Lake, UT, USA",Academic Institution,cohen,1990.0,10.1109/VISUAL.1990.146395,michael f. cohen,2.0,Last,6.0,1.0
82,37371403900,146393,david p. dobkin,"Department of Computer Sciences, Princeton University, Princeton, NJ, USA",Academic Institution,dobkin,1990.0,10.1109/VISUAL.1990.146393,david p. dobkin,1.0,First,18.0,1.0
83,38222550000,146393,:e.s. panduranga,"Department of Computer Sciences, Johns Hopkins University, Baltimore, MD, USA",Academic Institution,panduranga,1990.0,10.1109/VISUAL.1990.146393,e. s. panduranga,2.0,Middle,1.0,2.0
84,38226089400,146393,m. zhu,"Department of Computer Sciences, Johns Hopkins University, Baltimore, MD, USA",Academic Institution,zhu,1990.0,10.1109/VISUAL.1990.146393,m. zhu,3.0,Last,4.0,1.0
85,38225685300,146394,philip c. hsu,"Department of Electrical Engineering, University of Florida, Gainesville, FL, USA",Academic Institution,hsu,1990.0,10.1109/VISUAL.1990.146394,philip c. hsu,1.0,First,1.0,1.0
86,37349154000,146394,john staudhammer,"Department of Electrical Engineering, University of Florida, Gainesville, FL, USA",Academic Institution,staudhammer,1990.0,10.1109/VISUAL.1990.146394,john staudhammer,2.0,Last,17.0,1.0
87,37355358000,146396,keith voegele,"Computer Science Department, Arizona State University, Tempe, AZ, USA",Academic Institution,voegele,1990.0,10.1109/VISUAL.1990.146396,keith voegele,1.0,First,1.0,1.0
88,37839171900,146399,richard l. phillips,"Los Alamos National Laboratory, Los Alamos, NM, USA",Private Corporation,phillips,1990.0,10.1109/VISUAL.1990.146399,richard l. phillips,1.0,First,14.0,1.0
89,38169454400,146397,d.l. brittain,"Wavefront Technologies, Inc., Santa Barbara, CA, USA",Private Corporation,brittain,1990.0,10.1109/VISUAL.1990.146397,donald l. brittain,1.0,First,1.0,1.0
90,38227333000,146397,j. aller,"Wavefront Technologies, Inc., Santa Barbara, CA, USA",Private Corporation,aller,1990.0,10.1109/VISUAL.1990.146397,josh aller,2.0,Middle,1.0,1.0
91,38161322300,146397,m. wilson,"Wavefront Technologies, Inc., Santa Barbara, CA, USA",Private Corporation,wilson,1990.0,10.1109/VISUAL.1990.146397,michael wilson,3.0,Middle,5.0,1.0
92,38226540000,146397,s.-l.c. wang,"Wavefront Technologies, Inc., Santa Barbara, CA, USA",Private Corporation,wang,1990.0,10.1109/VISUAL.1990.146397,sue-ling c. wang,4.0,Last,1.0,1.0
93,37419567600,146400,michael j. laszlo,"Department of Electrical Engineering & Computer Sciences, University of Illinois, Chicago, USA",Academic Institution,laszlo,1990.0,10.1109/VISUAL.1990.146400,michael j. laszlo,1.0,First,4.0,1.0
94,37372689000,146401,alyn rockwood,"Silicon Graphics Computer Systems, Mountain View, CA, USA",Private Corporation,rockwood,1990.0,10.1109/VISUAL.1990.146401,alyn p. rockwood,1.0,First,10.0,1.0
95,37618567100,146398,elizabeth m. wenzel,"NASA Ames Research Center, Moffett Field, CA, USA",Private Corporation,wenzel,1990.0,10.1109/VISUAL.1990.146398,elizabeth m. wenzel,1.0,First,1.0,1.0
96,38224462600,146398,philip k. stone,"Sterling Software, NASA Ames Research Center, Moffett Field, CA, USA",Private Corporation,stone,1990.0,10.1109/VISUAL.1990.146398,philip k. stone,3.0,Middle,1.0,1.0
97,38001495100,146398,scott s. fisher,"Los Altos Hills, CA, USA",Private Corporation,fisher,1990.0,10.1109/VISUAL.1990.146398,scott s. fisher,2.0,Middle,2.0,1.0
98,37612624400,146398,scott h. foster,"Crystal River Engineering, Inc., Groveland, CA, USA",Private Corporation,foster,1990.0,10.1109/VISUAL.1990.146398,scott h. foster,4.0,Last,11.0,1.0
99,37294162600,146402,alfred inselberg,"IBM Scientific Center, Los Angeles, CA, USA",Private Corporation,inselberg,1990.0,10.1109/VISUAL.1990.146402,alfred inselberg,1.0,First,6.0,1.0
100,37426169800,146402,bernard dimsdale,"IBM Scientific Center, Los Angeles, CA, USA",Private Corporation,dimsdale,1990.0,10.1109/VISUAL.1990.146402,bernard dimsdale,2.0,Last,28.0,1.0
101,38221998500,146403,dieter lasser,"Fachbereich Informatik, Universität Kaiserslautern",Academic Institution,lasser,1990.0,10.1109/VISUAL.1990.146403,dieter lasser,1.0,First,6.0,1.0
102,38224911100,146412,g.w. edgar,"Boeing Computer Services, Inc., Seattle, WA, USA",Private Corporation,edgar,1990.0,10.1109/VISUAL.1990.146412,gerald w. edgar,1.0,First,1.0,1.0
103,38224901300,146414,l. herr,"Pacific Interface, New York, NY, USA",Private Corporation,herr,1990.0,10.1109/VISUAL.1990.146414,laurin herr,1.0,First,8.0,1.0
104,38222512800,146413,stephen l. senft,"Division of Experimental Neurology and Neurosurgery, Washington University School of Medicine, Saint Louis, MO, USA",Academic Institution,senft,1990.0,10.1109/VISUAL.1990.146413,stephen l. senft,1.0,First,1.0,1.0
105,38222513300,146413,vincent j. argiro,"Department of Physiological and Biological Sciences, Maharishi International University and Vital Images, Inc., Fairfield, IA, USA",Academic Institution,argiro,,,,,,,
106,38222511400,146413,william l. vanzandt,"Department of Physiological and Biological Sciences, Maharishi International University and Vital Images, Inc., Fairfield, IA, USA",Academic Institution,vanzandt,,,,,,,
107,38222505100,146417,david a prawel,"Precision Visuals, Inc., Boulder, CO, USA",Private Corporation,prawel,1990.0,10.1109/VISUAL.1990.146417,david a. prawel,1.0,First,1.0,1.0
108,38227569300,146415,wayne e. fordyce,"Research Computing Services, Syracuse University, Syracuse, NY, USA",Academic Institution,fordyce,1990.0,10.1109/VISUAL.1990.146415,wayne e. fordyce,1.0,First,1.0,1.0
109,38222513900,146415,jeffrey j. ventrella,"Research Computing Services, Syracuse University, Syracuse, NY, USA",Academic Institution,ventrella,1990.0,10.1109/VISUAL.1990.146415,jeffrey ventrella,2.0,Last,1.0,1.0
110,37299567100,175767,larry l. smarr,"National Center for Supercomputing Applications, Champaign, IL, USA",Private Corporation,smarr,,,,,,,
111,37387962300,146419,b. k. christensen,"Sandia National Laboratories, USA",Private Corporation,christensen,1990.0,10.1109/VISUAL.1990.146419,brian k. christensen,1.0,First,1.0,1.0
112,38221967100,146419,l. m. desjarlais,"University of New Mexico, USA",Academic Institution,desjarlais,1990.0,10.1109/VISUAL.1990.146419,lisa m. desjarlais,2.0,Last,1.0,1.0
113,37274132700,175770,deborah silver,"Department of Electrical and Computer Engineering & CAIP, Rutgers University, Piscataway, NJ, USA",Academic Institution,silver,1991.0,10.1109/VISUAL.1991.175770,deborah silver,1.0,First,4.0,1.0
114,38225199300,175770,m. gao,"Department of Electrical and Computer Engineering & CAIP, Rutgers University, Piscataway, NJ, USA",Academic Institution,gao,1991.0,10.1109/VISUAL.1991.175770,m. gao,2.0,Middle,1.0,1.0
115,37333395400,175770,norman zabusky,"Department of Mech. and Aero. Engineering & CAIP, Rutgers University, Piscataway, NJ, USA",Academic Institution,zabusky,1991.0,10.1109/VISUAL.1991.175770,norman j. zabusky,3.0,Last,1.0,1.0
116,37428175700,146418,quentin e dolecek,"Applied Physics Laboratory, Johns Hopkins University, Laurel, MD, USA",Academic Institution,dolecek,1990.0,10.1109/VISUAL.1990.146418,quentin e. dolecek,1.0,First,1.0,1.0
117,37326689900,146418,k. moorjani,"Applied Physics Laboratory, Johns Hopkins University, Laurel, MD, USA",Academic Institution,moorjani,1990.0,10.1109/VISUAL.1990.146418,k. moorjani,2.0,Middle,1.0,1.0
118,37631217900,146418,b.f. kim,"Applied Physics Laboratory, Johns Hopkins University, Laurel, MD, USA",Academic Institution,kim,1990.0,10.1109/VISUAL.1990.146418,b. f. kim,3.0,Middle,1.0,1.0
119,37664444100,146418,d.g. tilley applied physics laboratory,"Applied Physics Laboratory, Johns Hopkins University, Laurel, MD, USA",Academic Institution,laboratory,,,,,,,
120,37268582900,146418,thomas denney,"Applied Physics Laboratory, Johns Hopkins University, Laurel, MD, USA",Academic Institution,denney,1990.0,10.1109/VISUAL.1990.146418,thomas s. denney jr.,5.0,Last,1.0,1.0
121,37388808200,175771,steve bryson,"NASA Ames Res. Center, Moffett Field, CA, USA",Private Corporation,bryson,,,,,,,
122,37671515100,175771,creon levit,"Applied Research Office, Numerical Aerodynamics Simulation Division, NASA Ames Research Center, Moffett Field, CA, USA",Private Corporation,levit,,,,,,,
123,38227300900,175772,paul gene swann,"Department of Computer Science, University of Colorado, Colorado Springs, CO, USA",Academic Institution,swann,1991.0,10.1109/VISUAL.1991.175772,paul gene swann,1.0,First,1.0,1.0
124,37938882400,175772,sudhanshu kumar semwal,"Department of Computer Science, University of Colorado, Colorado Springs, CO, USA",Academic Institution,semwal,1991.0,10.1109/VISUAL.1991.175772,sudhanshu kumar semwal,2.0,Last,1.0,1.0
125,37377256900,175773,al globus,Computer Science Corporation,Private Corporation,globus,1991.0,10.1109/VISUAL.1991.175773,al globus,1.0,First,2.0,2.0
126,37671515100,175773,creon levit,NASA Ames Research Center,Private Corporation,levit,1991.0,10.1109/VISUAL.1991.175773,creon levit,2.0,Middle,3.0,2.0
127,37671524000,175773,tom a lasinski,NASA Ames Research Center,Private Corporation,lasinski,1991.0,10.1109/VISUAL.1991.175773,t. lasinski,3.0,Last,1.0,1.0
128,37282570000,175777,peter schrã¶der,"Thinking Machines Corporation, Cambridge, MA, USA",Private Corporation,schrã¶der,,,,,,,
129,38168664800,175777,james b. salem,"Thinking Machines Corporation, Cambridge, MA, USA",Private Corporation,salem,1991.0,10.1109/VISUAL.1991.175777,james b. salem,2.0,Last,4.0,1.0
130,38179868800,175780,richard s. gallagher,"Swanson Analysis Systems, Inc., Houston, PA, USA",Private Corporation,gallagher,1991.0,10.1109/VISUAL.1991.175780,richard s. gallagher,1.0,First,3.0,1.0
131,38225773500,175776,h. w. park,"Image Computing Systems Laboratory, Department of Electrical Engineering,  FT-10, University of Washington, Seattle, WA, USA",Academic Institution,park,1991.0,10.1109/VISUAL.1991.175776,h. w. park,1.0,First,1.0,1.0
132,38161597000,175776,k. s. eo,"Samsung Advanced Institute of Technology, South Korea",Academic Institution,eo,1991.0,10.1109/VISUAL.1991.175776,k. s. eo,2.0,Middle,1.0,1.0
133,37336015300,175776,d.l. kim,"Image Computing Systems Laboratory, Department of Electrical Engineering,  FT-10, University of Washington, Seattle, WA, USA",Academic Institution,kim,1991.0,10.1109/VISUAL.1991.175776,d. l. kim,3.0,Middle,1.0,1.0
134,38226162500,175776,bs choi,"Samsung Advanced Institute of Technology, South Korea",Academic Institution,choi,1991.0,10.1109/VISUAL.1991.175776,b. k. choi,4.0,Middle,2.0,1.0
135,37280925600,175776,y. kim,"Image Computing Systems Laboratory, Department of Electrical Engineering,  FT-10, University of Washington, Seattle, WA, USA",Academic Institution,kim,1991.0,10.1109/VISUAL.1991.175776,d. l. kim,3.0,Middle,1.0,1.0
